Time[s], Channel 0, Channel 2, Channel 3
0.142405750000000, 1, 0, 0
0.142509833333333, 0, 0, 0
0.142613833333333, 1, 0, 0
0.142821916666667, 0, 0, 0
0.142925916666667, 1, 0, 0
0.143030000000000, 0, 0, 0
0.143134000000000, 1, 0, 0
0.143238083333333, 0, 0, 0
0.143342083333333, 1, 0, 0
0.143446166666667, 0, 0, 0
0.143654166666667, 1, 0, 0
0.143862250000000, 0, 0, 0
0.143966333333333, 1, 0, 0
0.144070333333333, 0, 0, 0
0.144382416666667, 1, 0, 0
0.144590500000000, 0, 0, 0
0.144694500000000, 1, 0, 0
0.144902583333333, 0, 0, 0
0.145006666666667, 1, 0, 0
0.145110666666667, 0, 0, 0
0.145422750000000, 1, 0, 0
0.145630833333333, 0, 0, 0
0.145734833333333, 1, 0, 0
0.145943000000000, 0, 0, 0
0.146047000000000, 1, 0, 0
0.146151000000000, 0, 0, 0
0.146255083333333, 1, 0, 0
0.146671166666667, 0, 0, 0
0.146775250000000, 1, 0, 0
0.146983333333333, 0, 0, 0
0.147087333333333, 1, 0, 0
0.147191333333333, 0, 0, 0
0.147815583333333, 1, 0, 0
0.147919583333333, 0, 0, 0
0.148127666666667, 1, 0, 0
0.148231666666667, 0, 0, 0
0.148335750000000, 1, 0, 0
0.148647833333333, 0, 0, 0
0.148751833333333, 1, 0, 0
0.149064000000000, 0, 0, 0
0.149168000000000, 1, 0, 0
0.149272083333333, 0, 0, 0
0.149376083333333, 1, 0, 0
0.149792250000000, 0, 0, 0
0.149896250000000, 1, 0, 0
0.150104333333333, 0, 0, 0
0.150208333333333, 1, 0, 0
0.150312416666667, 0, 0, 0
0.150520500000000, 1, 0, 0
0.150624500000000, 0, 0, 0
0.150832583333333, 1, 0, 0
0.151144666666667, 0, 0, 0
0.151248666666667, 1, 0, 0
0.151352750000000, 0, 0, 0
0.151664833333333, 1, 0, 0
0.151872916666667, 0, 0, 0
0.151976916666667, 1, 0, 0
0.152185000000000, 0, 0, 0
0.152289000000000, 1, 0, 0
0.152393083333333, 0, 0, 0
0.152705166666667, 1, 0, 0
0.152809250000000, 0, 0, 0
0.153017250000000, 1, 0, 0
0.153225333333333, 0, 0, 0
0.153329416666667, 1, 0, 0
0.153433416666667, 0, 0, 0
0.153537500000000, 1, 0, 0
0.153641500000000, 0, 0, 0
0.153745500000000, 1, 0, 0
0.153953583333333, 0, 0, 0
0.154369750000000, 1, 0, 0
0.154473750000000, 0, 0, 0
0.154681833333333, 1, 0, 0
0.154785833333333, 0, 0, 0
0.154889916666667, 1, 0, 0
0.154993916666667, 0, 0, 0
0.155410083333333, 1, 0, 0
0.155514083333333, 0, 0, 0
0.155930250000000, 1, 0, 0
0.156034250000000, 0, 0, 0
0.156138333333333, 1, 0, 0
0.156346416666667, 0, 0, 0
0.156450416666667, 1, 0, 0
0.156554500000000, 0, 0, 0
0.156658500000000, 1, 0, 0
0.156762500000000, 0, 0, 0
0.156866583333333, 1, 0, 0
0.156970583333333, 0, 0, 0
0.157178666666667, 1, 0, 0
0.157386750000000, 0, 0, 0
0.157490750000000, 1, 0, 0
0.157594833333333, 0, 0, 0
0.157906916666667, 1, 0, 0
0.158115000000000, 0, 0, 0
0.158219000000000, 1, 0, 0
0.158427083333333, 0, 0, 0
0.158531083333333, 1, 0, 0
0.158635166666667, 0, 0, 0
0.158947250000000, 1, 0, 0
0.159155333333333, 0, 0, 0
0.159259333333333, 1, 0, 0
0.159467416666667, 0, 0, 0
0.159571416666667, 1, 0, 0
0.159675500000000, 0, 0, 0
0.159779500000000, 1, 0, 0
0.160195666666667, 0, 0, 0
0.160299666666667, 1, 0, 0
0.160507750000000, 0, 0, 0
0.160611833333333, 1, 0, 0
0.160715833333333, 0, 0, 0
0.161340000000000, 1, 0, 0
0.161444083333333, 0, 0, 0
0.161652166666667, 1, 0, 0
0.161756166666667, 0, 0, 0
0.161860166666667, 1, 0, 0
0.162172333333333, 0, 0, 0
0.162276333333333, 1, 0, 0
0.162588416666667, 0, 0, 0
0.162692500000000, 1, 0, 0
0.162796500000000, 0, 0, 0
0.162900500000000, 1, 0, 0
0.163316666666667, 0, 0, 0
0.163420750000000, 1, 0, 0
0.163628833333333, 0, 0, 0
0.163732833333333, 1, 0, 0
0.163836833333333, 0, 0, 0
0.164044916666667, 1, 0, 0
0.164149000000000, 0, 0, 0
0.164357000000000, 1, 0, 0
0.164669166666667, 0, 0, 0
0.164773166666667, 1, 0, 0
0.164877166666667, 0, 0, 0
0.165189333333333, 1, 0, 0
0.165397333333333, 0, 0, 0
0.165501416666667, 1, 0, 0
0.165709500000000, 0, 0, 0
0.165813500000000, 1, 0, 0
0.165917500000000, 0, 0, 0
0.166229666666667, 1, 0, 0
0.166333666666667, 0, 0, 0
0.166541750000000, 1, 0, 0
0.166749833333333, 0, 0, 0
0.166853833333333, 1, 0, 0
0.166957916666667, 0, 0, 0
0.167061916666667, 1, 0, 0
0.167166000000000, 0, 0, 0
0.167270000000000, 1, 0, 0
0.167478083333333, 0, 0, 0
0.167894166666667, 1, 0, 0
0.167998250000000, 0, 0, 0
0.168206333333333, 1, 0, 0
0.168310333333333, 0, 0, 0
0.168414333333333, 1, 0, 0
0.168518416666667, 0, 0, 0
0.168934500000000, 1, 0, 0
0.169038583333333, 0, 0, 0
0.169454666666667, 1, 0, 0
0.169558750000000, 0, 0, 0
0.169662750000000, 1, 0, 0
0.169870833333333, 0, 0, 0
0.169974833333333, 1, 0, 0
0.170078916666667, 0, 0, 0
0.170182916666667, 1, 0, 0
0.170287000000000, 0, 0, 0
0.170391000000000, 1, 0, 0
0.170495000000000, 0, 0, 0
0.170703083333333, 1, 0, 0
0.170911166666667, 0, 0, 0
0.171015166666667, 1, 0, 0
0.171119250000000, 0, 0, 0
0.171431333333333, 1, 0, 0
0.171639416666667, 0, 0, 0
0.171743416666667, 1, 0, 0
0.171951500000000, 0, 0, 0
0.172055583333333, 1, 0, 0
0.172159583333333, 0, 0, 0
0.172471666666667, 1, 0, 0
0.172679750000000, 0, 0, 0
0.172783833333333, 1, 0, 0
